LTKBID,DILIRank_PubChem_CID,LabelCompoundName,ApprovalYear,DILIConcern,SeverityClass,LabelSection,AdjudicatedDILI,vDILIConcern,Greene_Annotation,Sakatis_Annotation,Xu_Annotation,Zhu_Annotation,SMILES,URL (accessed on 1/21/2016),"VER_DISP (1=LTKB-BD, 2=others)",DILIST_ID,CompoundName,DILIst Classification ,Routs of Administration ,PUBCHEM_CID_from_name,compound_id,_merge,pubchem_smiles
,31018,Picolamine,,,,,,,,,,,,,,1227,Picolamine,1,,31018,CID31018,right_only,C1=CC(=CN=C1)CN
,4820,Pilsicainide,,,,,,,,,,,,,,1228,Pilsicainide,1,,4820,CID4820,right_only,CC1=C(C(=CC=C1)C)NC(=O)CC23CCCN2CCC3
,6509979,Pimecrolimus,,,,,,,,,,,,,,1229,Pimecrolimus,1,,6509979,CID6509979,right_only,CC[C@@H]1/C=C(/C[C@@H](C[C@@H]([C@@H]2[C@H](C[C@H]([C@@](O2)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@@H]([C@@H]([C@H](CC1=O)O)C)/C(=C/[C@@H]4CC[C@@H]([C@@H](C4)OC)Cl)/C)O)C)OC)OC)C)\C
,40704,Pinaverium,,,,,,,,,,,,,,1230,Pinaverium,1,,40704,CID40704,right_only,CC1(C2CCC(C1C2)CCOCC[N+]3(CCOCC3)CC4=CC(=C(C=C4Br)OC)OC)C
,19675,Piperacetazine,,,,,,,,,,,,,,1231,Piperacetazine,1,,19675,CID19675,right_only,CC(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN4CCC(CC4)CCO
,4842,Pipobroman,,,,,,,,,,,,,,1232,Pipobroman,1,,4842,CID4842,right_only,C1CN(CCN1C(=O)CCBr)C(=O)CCBr
,4843,Piracetam,,,,,,,,,,,,,,1233,Piracetam,1,,4843,CID4843,right_only,C1CC(=O)N(C1)CC(=O)N
,636397,Pirarubicin,,,,,,,,,,,,,,1234,Pirarubicin,1,,636397,CID636397,right_only,C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O[C@H]6CCCCO6
,4887,Pranlukast,,,,,,,,,,,,,,1235,Pranlukast,1,,4887,CID4887,right_only,C1=CC=C(C=C1)CCCCOC2=CC=C(C=C2)C(=O)NC3=CC=CC4=C3OC(=CC4=O)C5=NNN=N5
,4888,Pranoprofen,,,,,,,,,,,,,,1236,Pranoprofen,1,,4888,CID4888,right_only,CC(C1=CC2=C(C=C1)OC3=C(C2)C=CC=N3)C(=O)O
,4890,Prazepam,,,,,,,,,,,,,,1237,Prazepam,1,,4890,CID4890,right_only,C1CC1CN2C(=O)CN=C(C3=C2C=CC(=C3)Cl)C4=CC=CC=C4
,68865,Propacetamol,,,,,,,,,,,,,,1238,Propacetamol,1,,68865,CID68865,right_only,CCN(CC)CC(=O)OC1=CC=C(C=C1)NC(=O)C
,4942,Propiverine,,,,,,,,,,,,,,1239,Propiverine,1,,4942,CID4942,right_only,CCCOC(C1=CC=CC=C1)(C2=CC=CC=C2)C(=O)OC3CCN(CC3)C
,135400182,Raltitrexed,,,,,,,,,,,,,,1240,Raltitrexed,1,,135400182,CID135400182,right_only,CC1=NC2=C(C=C(C=C2)CN(C)C3=CC=C(S3)C(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)N1
,5042,Rebamipide,,,,,,,,,,,,,,1241,Rebamipide,1,,5042,CID5042,right_only,C1=CC=C2C(=C1)C(=CC(=O)N2)CC(C(=O)O)NC(=O)C3=CC=C(C=C3)Cl
,68712,Rilmenidine,,,,,,,,,,,,,,1242,Rilmenidine,1,,68712,CID68712,right_only,C1CC1C(C2CC2)NC3=NCCO3
,9875401,Rivaroxaban,,,,,,,,,,,,,,1243,Rivaroxaban,1,,9875401,CID9875401,right_only,C1COCC(=O)N1C2=CC=C(C=C2)N3C[C@@H](OC3=O)CNC(=O)C4=CC=C(S4)Cl
,91276,Roxatidine,,,,,,,,,,,,,,1244,Roxatidine,1,,91276,CID91276,right_only,C1CCN(CC1)CC2=CC(=CC=C2)OCCCNC(=O)CO
,338,Salicylic acid,,,,,,,,,,,,,,1245,Salicylic acid,1,,338,CID338,right_only,C1=CC=C(C(=C1)C(=O)O)O
,5160,Sarpogrelate,,,,,,,,,,,,,,1246,Sarpogrelate,1,,5160,CID5160,right_only,CN(C)CC(COC1=CC=CC=C1CCC2=CC(=CC=C2)OC)OC(=O)CCC(=O)O
,656822,Sennoside,,,,,,,,,,,,,,1247,Sennoside,1,,656822,CID656822,right_only,C1=CC2=C(C(=C1)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)C(=O)C4=C(C2C5C6=C(C(=CC=C6)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O)O)C(=O)C8=C5C=C(C=C8O)C(=O)O)C=C(C=C4O)C(=O)O
,5282219,Sofalcone,,,,,,,,,,,,,,1248,Sofalcone,1,,5282219,CID5282219,right_only,CC(=CCOC1=CC=C(C=C1)/C=C/C(=O)C2=C(C=C(C=C2)OCC=C(C)C)OCC(=O)O)C
,60464,Sparfloxacin,,,,,,,,,,,,,,1249,Sparfloxacin,1,,60464,CID60464,right_only,C[C@@H]1CN(C[C@@H](N1)C)C2=C(C(=C3C(=C2F)N(C=C(C3=O)C(=O)O)C4CC4)N)F
,5329,Sulfamethoxazole,,,,,,,,,,,,,,1250,Sulfamethoxazole,1,,5329,CID5329,right_only,CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N
,5355,Sulpiride,,,,,,,,,,,,,,1251,Sulpiride,1,,5355,CID5355,right_only,CCN1CCCC1CNC(=O)C2=C(C=CC(=C2)S(=O)(=O)N)OC
,71774,Suplatast,,,,,,,,,,,,,,1252,Suplatast,1,,71774,CID71774,right_only,CCOCC(COC1=CC=C(C=C1)NC(=O)CC[S+](C)C)O
,91273,Tandospirone,,,,,,,,,,,,,,1253,Tandospirone,1,,91273,CID91273,right_only,C1C[C@H]2C[C@@H]1[C@H]3[C@@H]2C(=O)N(C3=O)CCCCN4CCN(CC4)C5=NC=CC=N5
,3010818,Telaprevir,,,,,,,,,,,,,,1254,Telaprevir,1,,3010818,CID3010818,right_only,CCC[C@@H](C(=O)C(=O)NC1CC1)NC(=O)[C@@H]2[C@H]3CCC[C@H]3CN2C(=O)[C@H](C(C)(C)C)NC(=O)[C@H](C4CCCCC4)NC(=O)C5=NC=CN=C5
,443874,Temocapril,,,,,,,,,,,,,,1255,Temocapril,1,,443874,CID443874,right_only,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@H]2CS[C@@H](CN(C2=O)CC(=O)O)C3=CC=CS3
,5282199,Teprenone,,,,,,,,,,,,,,1256,Teprenone,1,,5282199,CID5282199,right_only,CC(=CCC/C(=C/CC/C(=C/CC/C(=C/CCC(=O)C)/C)/C)/C)C
,25215,Tetrazepam,,,,,,,,,,,,,,1257,Tetrazepam,1,,25215,CID25215,right_only,CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CCCCC3
,5429,Theobromine,,,,,,,,,,,,,,1258,Theobromine,1,,5429,CID5429,right_only,CN1C=NC2=C1C(=O)NC(=O)N2C
,9915886,Thiocolchicoside,,,,,,,,,,,,,,1259,Thiocolchicoside,1,,9915886,CID9915886,right_only,CC(=O)N[C@H]1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)SC)OC)OC)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O
,5467,Tiapride,,,,,,,,,,,,,,1260,Tiapride,1,,5467,CID5467,right_only,CCN(CC)CCNC(=O)C1=C(C=CC(=C1)S(=O)(=O)C)OC
,5468,Tiaprofenic acid,,,,,,,,,,,,,,1261,Tiaprofenic acid,1,,5468,CID5468,right_only,CC(C1=CC=C(S1)C(=O)C2=CC=CC=C2)C(=O)O
,72160,Tiquizium,,,,,,,,,,,,,,1262,Tiquizium,1,,72160,CID72160,right_only,C[N@+]12CCCC[C@@H]1CCC(=C(C3=CC=CS3)C4=CC=CS4)C2
,38945,Tocainide,,,,,,,,,,,,,,1263,Tocainide,1,,38945,CID38945,right_only,CC1=C(C(=CC=C1)C)NC(=O)C(C)N
,108150,Trabectedin,,,,,,,,,,,,,,1264,Trabectedin,1,,108150,CID108150,right_only,CC1=CC2=C([C@@H]3[C@@H]4[C@H]5C6=C(C(=C7C(=C6[C@@H](N4[C@H]([C@H](C2)N3C)O)COC(=O)[C@@]8(CS5)C9=CC(=C(C=C9CCN8)O)OC)OCO7)C)OC(=O)C)C(=C1OC)O
,5282230,Tranilast,,,,,,,,,,,,,,1265,Tranilast,1,,5282230,CID5282230,right_only,COC1=C(C=C(C=C1)/C=C/C(=O)NC2=CC=CC=C2C(=O)O)OC
,5531,Trapidil,,,,,,,,,,,,,,1266,Trapidil,1,,5531,CID5531,right_only,CCN(CC)C1=CC(=NC2=NC=NN12)C
,5560,Trichlormethiazide,,,,,,,,,,,,,,1267,Trichlormethiazide,1,,5560,CID5560,right_only,C1=C2C(=CC(=C1Cl)S(=O)(=O)N)S(=O)(=O)NC(N2)C(Cl)Cl
,5573,Trimebutine,,,,,,,,,,,,,,1268,Trimebutine,1,,5573,CID5573,right_only,CCC(COC(=O)C1=CC(=C(C(=C1)OC)OC)OC)(C2=CC=CC=C2)N(C)C
,21109,Trimetazidine,,,,,,,,,,,,,,1269,Trimetazidine,1,,21109,CID21109,right_only,COC1=C(C(=C(C=C1)CN2CCNCC2)OC)OC
,198068,Tropatepine,,,,,,,,,,,,,,1270,Tropatepine,1,,198068,CID198068,right_only,CN1C2CCC1CC(=C3C4=CC=CC=C4CSC5=CC=CC=C53)C2
,5597,Troxipide,,,,,,,,,,,,,,1271,Troxipide,1,,5597,CID5597,right_only,COC1=CC(=CC(=C1OC)OC)C(=O)NC2CCCNC2
,5639,Urapidil,,,,,,,,,,,,,,1272,Urapidil,1,,5639,CID5639,right_only,CN1C(=CC(=O)N(C1=O)C)NCCCN2CCN(CC2)C3=CC=CC=C3OC
,71113,Valpromide,,,,,,,,,,,,,,1273,Valpromide,1,,71113,CID71113,right_only,CCCC(CCC)C(=O)N
,42611257,Vemurafenib,,,,,,,,,,,,,,1274,Vemurafenib,1,,42611257,CID42611257,right_only,CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)Cl)F
,40839,Vindesine,,,,,,,,,,,,,,1275,Vindesine,1,,40839,CID40839,right_only,CC[C@@]1(C[C@@H]2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C)(C(=O)N)O)O)CC)OC)C(=O)OC)O
,444020,Voglibose,,,,,,,,,,,,,,1276,Voglibose,1,,444020,CID444020,right_only,C1[C@@H]([C@@H]([C@H]([C@@H]([C@]1(CO)O)O)O)O)NC(CO)CO
,5709,Xylometazoline,,,,,,,,,,,,,,1277,Xylometazoline,1,,5709,CID5709,right_only,CC1=CC(=CC(=C1CC2=NCCN2)C)C(C)(C)C
,5720,Zaltoprofen,,,,,,,,,,,,,,1278,Zaltoprofen,1,,5720,CID5720,right_only,CC(C1=CC2=C(C=C1)SC3=CC=CC=C3C(=O)C2)C(=O)O
,5735,Zopiclone,,,,,,,,,,,,,,1279,Zopiclone,1,,5735,CID5735,right_only,CN1CCN(CC1)C(=O)OC2C3=NC=CN=C3C(=O)N2C4=NC=C(C=C4)Cl
LT02031,6446,fluoxymesterone,1956,Most-DILI-Concern,8,Warnings and precautions,,Ambiguous DILI-concern,,,,,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@]2([C@H](C[C@]4([C@H]3CC[C@]4(C)O)C)O)F,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5328c194-5650-4d1f-9e28-8cea038cce81,2,,fluoxymesterone,,,6446,,left_only,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@]2([C@H](C[C@]4([C@H]3CC[C@]4(C)O)C)O)F
LT00065,10133,chenodiol,1983,Most-DILI-Concern,8,Warnings and precautions,,Ambiguous DILI-concern,HH,,Positive,,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b8b4539b-31d1-40cb-b284-86cf8b16522a,2,,chenodiol,,,10133,,left_only,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C
LT00512,6335412,balsalazide,2000,Less-DILI-Concern,8,Adverse reactions,,Ambiguous DILI-concern,,,,,C1=CC(=CC=C1C(=O)NCCC(=O)O)N/N=C\2/C=CC(=O)C(=C2)C(=O)O,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=f12ffa32-d14b-e9d9-e957-2ef08b64e8b4,2,,balsalazide,,,54585,,left_only,C1=CC(=CC=C1C(=O)NCCC(=O)O)N=NC2=CC(=C(C=C2)O)C(=O)O
LT01206,119182,clofarabine,2004,Most-DILI-Concern,8,Warnings and precautions,,Ambiguous DILI-concern,,,,,C1=NC2=C(N1[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)F)N=C(N=C2N)Cl,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c35903cd-e9eb-4841-93d1-fc14249d1e9f,2,,clofarabine,,,119182,,left_only,C1=NC2=C(N=C(N=C2N1[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)F)Cl)N
LT01600,4493,nilutamide,1996,Most-DILI-Concern,8,Warnings and precautions,Yes,vMost-DILI-Concern,,Hepatotoxic,,,CC1(C(=O)N(C(=O)N1)C2=CC(=C(C=C2)[N+](=O)[O-])C(F)(F)F)C,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=6d2e5c32-3221-4605-955f-37c6bb61aef7,2,,nilutamide,,,4493,,left_only,CC1(C(=O)N(C(=O)N1)C2=CC(=C(C=C2)[N+](=O)[O-])C(F)(F)F)C
LT00401,104741,fulvestrant,2002,Less-DILI-Concern,7,Adverse reactions,,Ambiguous DILI-concern,,,,,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)[C@@H](CC4=C3C=CC(=C4)O)CCCCCCCCCS(=O)CCCC(C(F)(F)F)(F)F,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=83d7a440-e904-4e36-afb5-cb02b1c919f7,2,,fulvestrant,,,104741,,left_only,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)[C@@H](CC4=C3C=CC(=C4)O)CCCCCCCCCS(=O)CCCC(C(F)(F)F)(F)F
LT00381,5462501,enalaprilat,1988,Less-DILI-Concern,7,Adverse reactions,,Ambiguous DILI-concern,,,,,C[C@@H](C(=O)N1CCC[C@H]1C(=O)O)N[C@@H](CCC2=CC=CC=C2)C(=O)O,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b59da9a8-0fd0-42eb-8e95-1ce9a0fd6372,2,,enalaprilat,,,5462501,,left_only,C[C@@H](C(=O)N1CCC[C@H]1C(=O)O)N[C@@H](CCC2=CC=CC=C2)C(=O)O
LT02203,6445540,ixabepilone,2007,Less-DILI-Concern,7,Adverse reactions,,Ambiguous DILI-concern,,,,,C[C@H]1CCC[C@@]2([C@@H](O2)C[C@H](NC(=O)C[C@@H](C(C(=O)[C@@H]([C@H]1O)C)(C)C)O)/C(=C/C3=CSC(=N3)C)/C)C,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=e7992f6b-279b-46a7-b9c3-fea4e17718dc,2,,ixabepilone,,,6445540,,left_only,C[C@H]1CCC[C@@]2([C@@H](O2)C[C@H](NC(=O)C[C@@H](C(C(=O)[C@@H]([C@H]1O)C)(C)C)O)/C(=C/C3=CSC(=N3)C)/C)C
LT01406,3454,ganciclovir,1989,Less-DILI-Concern,7,Adverse reactions,,Ambiguous DILI-concern,,,,,C1=NC2=C(N1COC(CO)CO)NC(=NC2=O)N,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b47f5d1c-36b8-49b6-a410-3b3f4661dde7,1,,ganciclovir,,,135398740,,left_only,C1=NC2=C(N1COC(CO)CO)N=C(NC2=O)N
LT01092,115355,nitisinone,2002,Less-DILI-Concern,7,Adverse reactions,,Ambiguous DILI-concern,,,,,C1CC(=O)C(C(=O)C1)C(=O)C2=C(C=C(C=C2)C(F)(F)F)[N+](=O)[O-],http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=1eecf439-77ff-40c8-aef8-71e024ea8b7c,2,,nitisinone,,,115355,,left_only,C1CC(=O)C(C(=O)C1)C(=O)C2=C(C=C(C=C2)C(F)(F)F)[N+](=O)[O-]
LT00962,16130295,aprotinin,1993,Less-DILI-Concern,7,Adverse reactions,,Ambiguous DILI-concern,,,,,CC[C@H](C)[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@H]2CSSC[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N4CCC[C@H]4C(=O)N5CCC[C@H]5C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N6CCC[C@H]6C(=O)N[C@@H](CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N3)CC(=O)O)CCC(=O)O)C)CO)CCCCN)CC7=CC=CC=C7)CC(=O)N)CC(=O)N)CCCNC(=N)N)CCCCN)C)CCCNC(=N)N)NC(=O)CNC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC2=O)CCC(=O)N)[C@@H](C)O)CC8=CC=CC=C8)C(C)C)CC9=CC=C(C=C9)O)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1)CCCNC(=N)N)C)CCCCN)[C@@H](C)O)CC1=CC=C(C=C1)O)CCC(=O)O)CC(C)C)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)N)C(=O)NCC(=O)NCC(=O)N[C@@H](C)C(=O)O)[C@@H](C)O)CCCNC(=N)N)CCSC)CC(C)C)C)CCCCN)C)CC(=O)N)CC1=CC=C(C=C1)O)CC1=CC=CC=C1)CC1=CC=C(C=C1)O)CCCNC(=N)N)[C@@H](C)CC,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=8a5982c6-825f-4d05-90f5-1519a7291d15,2,,aprotinin,,,53487898,,left_only,CC[C@H](C)[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@H]2CSSC[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N4CCC[C@H]4C(=O)N5CCC[C@H]5C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N6CCC[C@H]6C(=O)N[C@@H](CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N3)CC(=O)O)CCC(=O)O)C)CO)CCCCN)CC7=CC=CC=C7)CC(=O)N)CC(=O)N)CCCNC(=N)N)CCCCN)C)CCCNC(=N)N)NC(=O)CNC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC2=O)CCC(=O)N)[C@@H](C)O)CC8=CC=CC=C8)C(C)C)CC9=CC=C(C=C9)O)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1)CCCNC(=N)N)C)CCCCN)[C@@H](C)O)CC1=CC=C(C=C1)O)CCC(=O)O)CC(C)C)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)N)C(=O)NCC(=O)NCC(=O)N[C@@H](C)C(=O)O)[C@@H](C)O)CCCNC(=N)N)CCSC)CC(C)C)C)CCCCN)C)CC(=O)N)CC1=CC=C(C=C1)O)CC1=CC=CC=C1)CC1=CC=C(C=C1)O)CCCNC(=N)N)[C@@H](C)CC
LT00971,5280427,epoprostenol,1995,Less-DILI-Concern,7,Adverse reactions,,Ambiguous DILI-concern,,,,,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1CC(=CCCCC(=O)O)O2)O)O,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=df502787-46ec-4dd1-a2c0-be90f6d95a5d,2,,epoprostenol,,,5282411,,left_only,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1CC(=CCCCC(=O)O)O2)O)O
LT02929,146570,escitalopram,2002,Less-DILI-Concern,7,Adverse reactions,Yes,vLess-DILI-Concern,,,,Postive,CN(C)CCC[C@@]1(C2=C(CO1)C=C(C=C2)C#N)C3=CC=C(C=C3)F,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=2db02476-325f-ee47-a7e5-b5aed56c364c,2,,escitalopram,,,146570,,left_only,CN(C)CCC[C@@]1(C2=C(CO1)C=C(C=C2)C#N)C3=CC=C(C=C3)F
LT00213,6503,tromethamine,1965,Less-DILI-Concern,6,Adverse reactions,,Ambiguous DILI-concern,NE,,Negative,,C(C(CO)(CO)N)O,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4af52118-c12b-4ad5-30bb-959848357e8a,2,,tromethamine,,,6503,,left_only,C(C(CO)(CO)N)O
LT01076,3698,amrinone,1984,Less-DILI-Concern,5,Adverse reactions,,Ambiguous DILI-concern,HH,,Positive,,C1=CN=CC=C1C2=CNC(=O)C(=C2)N,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=42cd4847-b706-4d51-97e3-b736839c2d24,2,,amrinone,,,3698,,left_only,C1=CN=CC=C1C2=CNC(=O)C(=C2)N
LT01025,2754,cilostazol,1999,Less-DILI-Concern,5,Adverse reactions,,Ambiguous DILI-concern,,non-hepatotixic,,,C1CCC(CC1)N2C(=NN=N2)CCCCOC3=CC4=C(C=C3)NC(=O)CC4,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=66e0ed7b-e29a-45ee-82bb-3db6142c2697,2,,cilostazol,,,2754,,left_only,C1CCC(CC1)N2C(=NN=N2)CCCCOC3=CC4=C(C=C3)NC(=O)CC4
LT01652,4740,pentoxifylline,1984,Less-DILI-Concern,5,Adverse reactions,,Ambiguous DILI-concern,,,,,CC(=O)CCCCN1C(=O)C2=C(N=CN2C)N(C1=O)C,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ff347283-b9ce-4570-8501-43cab7e2ecc8,2,,pentoxifylline,,,4740,,left_only,CC(=O)CCCCN1C(=O)C2=C(N=CN2C)N(C1=O)C
LT01840,5576,trimethadione,1946,Most-DILI-Concern,5,Warnings and precautions,,Ambiguous DILI-concern,HH,,Positive,,CC1(C(=O)N(C(=O)O1)C)C,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b9322f58-ffcc-4831-5381-93a535b49a09,2,,trimethadione,,,5576,,left_only,CC1(C(=O)N(C(=O)O1)C)C
LT01469,3759,isocarboxazid,1959,Most-DILI-Concern,5,Warnings and precautions,,Ambiguous DILI-concern,WE,,Negative,,CC1=CC(=NO1)C(=O)NNCC2=CC=CC=C2,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ac387aa0-3f04-4865-a913-db6ed6f4fdc5,1,,isocarboxazid,,,3759,,left_only,CC1=CC(=NO1)C(=O)NNCC2=CC=CC=C2
LT01520,4060,mephenytoin,1946,Less-DILI-Concern,5,Adverse reactions,,Ambiguous DILI-concern,,,,,CCC1(C(=O)N(C(=O)N1)C)C2=CC=CC=C2,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=9370d8e6-7db4-452d-9792-9093e7b4f4bd,2,,mephenytoin,,,4060,,left_only,CCC1(C(=O)N(C(=O)N1)C)C2=CC=CC=C2
LT01193,40976,etonogestrel,2006,Most-DILI-Concern,5,Warnings and precautions,,Ambiguous DILI-concern,,,,,CCC12CC(=C)C3C(C1CC[C@]2(C#C)O)CCC4=CC(=O)CCC34,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b03a3917-9a65-45c2-bbbb-871da858ef34,2,,etonogestrel,,,6917715,,left_only,CCC12CC(=C)C3C(C1CC[C@]2(C#C)O)CCC4=CC(=O)CCC34
LT01571,34633,moricizine,1990,Less-DILI-Concern,5,Adverse reactions,,Ambiguous DILI-concern,HH,,Positive,,CCOC(=O)NC1=CC2=C(C=C1)SC3=CC=CC=C3N2C(=O)CCN4CCOCC4,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c8fe88f7-b72d-406b-a883-d3419a5e065a,2,,moricizine,,,34633,,left_only,CCOC(=O)NC1=CC2=C(C=C1)SC3=CC=CC=C3N2C(=O)CCN4CCOCC4
LT01527,4078,mesoridazine,1970,Less-DILI-Concern,5,Adverse reactions,,Ambiguous DILI-concern,HH,,Positive,,CN1CCCCC1CCN2C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)C,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/16-774S073.pdf,2,,mesoridazine,,,4078,,left_only,CN1CCCCC1CCN2C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)C
LT01503,4011,maprotiline,1980,Less-DILI-Concern,5,Adverse reactions,,Ambiguous DILI-concern,WE,non-hepatotixic,Negative,,CNCCCC12CCC(C3=CC=CC=C31)C4=CC=CC=C24,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c3ca69e6-1ea0-4c2c-abcb-7264b2e79a87,1,,maprotiline,,,4011,,left_only,CNCCCC12CCC(C3=CC=CC=C31)C4=CC=CC=C24
LT01273,71384,dexrazoxane,1995,Less-DILI-Concern,4,Adverse reactions,,Ambiguous DILI-concern,,,,,C[C@@H](CN1CC(=O)NC(=O)C1)N2CC(=O)NC(=O)C2,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=071340ec-9d21-484e-93d4-f49c98df8c5e,2,,dexrazoxane,,,71384,,left_only,C[C@@H](CN1CC(=O)NC(=O)C1)N2CC(=O)NC(=O)C2
