"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL1486";"TENOFOVIR DISOPROXIL FUMARATE";"4";"635.52";"2";"3.04";"Tenofovir disoproxil fumarate";"CC(C)OC(=O)OCOP(=O)(CO[C@H](C)Cn1cnc2c(N)ncnc21)OCOC(=O)OC(C)C.O=C(O)/C=C/C(=O)O";"IC50";"'>'";"133000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4028924";"Inhibition of human MRP4 overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-estradiol-17beta-D-glucuronide in presence of ATP and GSH measured after 20 mins by membrane vesicle transport assay";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1743128";"Multidrug resistance-associated protein 4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4028801";"1";"Scientific Literature";"Toxicol Sci";"2013";"None";""
"CHEMBL1200585";"OXYMETHOLONE";"4";"332.48";"0";"4.40";"Oxymetholone";"C[C@]12C/C(=C/O)C(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O";"IC50";"'>'";"133000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4028924";"Inhibition of human MRP4 overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-estradiol-17beta-D-glucuronide in presence of ATP and GSH measured after 20 mins by membrane vesicle transport assay";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1743128";"Multidrug resistance-associated protein 4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4028801";"1";"Scientific Literature";"Toxicol Sci";"2013";"None";""
"CHEMBL416146";"ETORICOXIB";"4";"358.85";"0";"4.18";"Etoricoxib";"Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cn1";"IC50";"'='";"53000.0";"nM";"4.28";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4028924";"Inhibition of human MRP4 overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-estradiol-17beta-D-glucuronide in presence of ATP and GSH measured after 20 mins by membrane vesicle transport assay";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1743128";"Multidrug resistance-associated protein 4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4028801";"1";"Scientific Literature";"Toxicol Sci";"2013";"None";""
"CHEMBL503";"LOVASTATIN";"4";"404.55";"0";"4.20";"Lovastatin";"CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21";"IC50";"'>'";"133000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4028924";"Inhibition of human MRP4 overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-estradiol-17beta-D-glucuronide in presence of ATP and GSH measured after 20 mins by membrane vesicle transport assay";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1743128";"Multidrug resistance-associated protein 4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4028801";"1";"Scientific Literature";"Toxicol Sci";"2013";"None";""
"CHEMBL1200963";"BIMATOPROST";"4";"415.57";"0";"3.15";"Bimatoprost";"CCNC(=O)CCC/C=C\C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1/C=C/[C@@H](O)CCc1ccccc1";"IC50";"'>'";"133000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4028924";"Inhibition of human MRP4 overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-estradiol-17beta-D-glucuronide in presence of ATP and GSH measured after 20 mins by membrane vesicle transport assay";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1743128";"Multidrug resistance-associated protein 4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4028801";"1";"Scientific Literature";"Toxicol Sci";"2013";"None";""
"CHEMBL547";"ISOTRETINOIN";"4";"300.44";"1";"5.60";"Isotretinoin";"CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)O)C(C)(C)CCC1";"IC50";"'>'";"133000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4028924";"Inhibition of human MRP4 overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-estradiol-17beta-D-glucuronide in presence of ATP and GSH measured after 20 mins by membrane vesicle transport assay";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1743128";"Multidrug resistance-associated protein 4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4028801";"1";"Scientific Literature";"Toxicol Sci";"2013";"None";""
"CHEMBL157101";"KETOCONAZOLE";"4";"531.44";"1";"4.21";"Std C";"CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1";"IC50";"'='";"69000.0";"nM";"4.16";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4028924";"Inhibition of human MRP4 overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-estradiol-17beta-D-glucuronide in presence of ATP and GSH measured after 20 mins by membrane vesicle transport assay";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1743128";"Multidrug resistance-associated protein 4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4028801";"1";"Scientific Literature";"Toxicol Sci";"2013";"None";""
"CHEMBL672";"FENOFIBRATE";"4";"360.84";"0";"4.68";"FENOFIBRATE";"CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1";"IC50";"'>'";"133000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4028924";"Inhibition of human MRP4 overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-estradiol-17beta-D-glucuronide in presence of ATP and GSH measured after 20 mins by membrane vesicle transport assay";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1743128";"Multidrug resistance-associated protein 4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4028801";"1";"Scientific Literature";"Toxicol Sci";"2013";"None";""
"CHEMBL1200799";"TRAVOPROST";"4";"500.55";"1";"4.43";"Travoprost";"CC(C)OC(=O)CCC/C=C\C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1/C=C/[C@@H](O)COc1cccc(C(F)(F)F)c1";"IC50";"'='";"74000.0";"nM";"4.13";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4028924";"Inhibition of human MRP4 overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-estradiol-17beta-D-glucuronide in presence of ATP and GSH measured after 20 mins by membrane vesicle transport assay";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1743128";"Multidrug resistance-associated protein 4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4028801";"1";"Scientific Literature";"Toxicol Sci";"2013";"None";""
"CHEMBL160";"CYCLOSPORINE";"4";"1202.63";"None";"None";"Cyclosporine A";"C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C";"IC50";"'>'";"133000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4028924";"Inhibition of human MRP4 overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-estradiol-17beta-D-glucuronide in presence of ATP and GSH measured after 20 mins by membrane vesicle transport assay";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1743128";"Multidrug resistance-associated protein 4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4028801";"1";"Scientific Literature";"Toxicol Sci";"2013";"None";""
"CHEMBL1513";"IRBESARTAN";"4";"428.54";"0";"4.78";"Irbesartan";"CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1";"IC50";"'='";"83200.0";"nM";"4.08";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4028924";"Inhibition of human MRP4 overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-estradiol-17beta-D-glucuronide in presence of ATP and GSH measured after 20 mins by membrane vesicle transport assay";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1743128";"Multidrug resistance-associated protein 4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4028801";"1";"Scientific Literature";"Toxicol Sci";"2013";"None";""
"CHEMBL255044";"FLUPIRTINE";"2";"304.32";"0";"2.98";"Flupirtine";"CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)nc1N";"IC50";"'>'";"133000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4028924";"Inhibition of human MRP4 overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-estradiol-17beta-D-glucuronide in presence of ATP and GSH measured after 20 mins by membrane vesicle transport assay";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1743128";"Multidrug resistance-associated protein 4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4028801";"1";"Scientific Literature";"Toxicol Sci";"2013";"None";""
"CHEMBL1201139";"MEGESTROL ACETATE";"4";"384.52";"0";"4.58";"Megestrol Acetate";"CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C";"IC50";"'>'";"133000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4028924";"Inhibition of human MRP4 overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-estradiol-17beta-D-glucuronide in presence of ATP and GSH measured after 20 mins by membrane vesicle transport assay";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1743128";"Multidrug resistance-associated protein 4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4028801";"1";"Scientific Literature";"Toxicol Sci";"2013";"None";""
"CHEMBL135400";"ZOPICLONE";"4";"388.82";"0";"1.57";"Zopiclone";"CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1";"IC50";"'>'";"133000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4028924";"Inhibition of human MRP4 overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-estradiol-17beta-D-glucuronide in presence of ATP and GSH measured after 20 mins by membrane vesicle transport assay";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1743128";"Multidrug resistance-associated protein 4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4028801";"1";"Scientific Literature";"Toxicol Sci";"2013";"None";""
"CHEMBL1483";"ALBENDAZOLE";"4";"265.34";"0";"3.24";"Albendazole";"CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1";"IC50";"'>'";"133000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4028924";"Inhibition of human MRP4 overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-estradiol-17beta-D-glucuronide in presence of ATP and GSH measured after 20 mins by membrane vesicle transport assay";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1743128";"Multidrug resistance-associated protein 4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4028801";"1";"Scientific Literature";"Toxicol Sci";"2013";"None";""
"CHEMBL1389";"LEVONORGESTREL";"4";"312.45";"0";"3.88";"D(-)-Norgestrel";"C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC";"IC50";"'>'";"133000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4028924";"Inhibition of human MRP4 overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-estradiol-17beta-D-glucuronide in presence of ATP and GSH measured after 20 mins by membrane vesicle transport assay";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1743128";"Multidrug resistance-associated protein 4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4028801";"1";"Scientific Literature";"Toxicol Sci";"2013";"None";""
"CHEMBL1200881";"MINOCYCLINE HYDROCHLORIDE";"4";"493.94";"0";"0.19";"Minocycline hydrochloride";"CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O.Cl";"IC50";"'>'";"133000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4028924";"Inhibition of human MRP4 overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-estradiol-17beta-D-glucuronide in presence of ATP and GSH measured after 20 mins by membrane vesicle transport assay";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1743128";"Multidrug resistance-associated protein 4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4028801";"1";"Scientific Literature";"Toxicol Sci";"2013";"None";""
"CHEMBL403";"SULBACTAM";"4";"233.25";"0";"-0.79";"Sulbactam";"CC1(C)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O";"IC50";"'>'";"133000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4028924";"Inhibition of human MRP4 overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-estradiol-17beta-D-glucuronide in presence of ATP and GSH measured after 20 mins by membrane vesicle transport assay";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1743128";"Multidrug resistance-associated protein 4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4028801";"1";"Scientific Literature";"Toxicol Sci";"2013";"None";""
"CHEMBL1003";"CLAVULANATE POTASSIUM";"4";"237.25";"0";"-1.10";"Potassium clavulanate";"O=C([O-])[C@H]1/C(=C/CO)O[C@@H]2CC(=O)N21.[K+]";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL4028924";"Inhibition of human MRP4 overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-estradiol-17beta-D-glucuronide in presence of ATP and GSH measured after 20 mins by membrane vesicle transport assay";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1743128";"Multidrug resistance-associated protein 4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4028801";"1";"Scientific Literature";"Toxicol Sci";"2013";"None";""
"CHEMBL1509";"DROSPIRENONE";"4";"366.50";"0";"4.31";"Drospirenone";"C[C@]12CC[C@H]3[C@H]([C@@H]1[C@@H]1C[C@@H]1[C@@]21CCC(=O)O1)[C@H]1C[C@H]1C1=CC(=O)CC[C@@]13C";"IC50";"'='";"37900.0";"nM";"4.42";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4028924";"Inhibition of human MRP4 overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-estradiol-17beta-D-glucuronide in presence of ATP and GSH measured after 20 mins by membrane vesicle transport assay";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1743128";"Multidrug resistance-associated protein 4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4028801";"1";"Scientific Literature";"Toxicol Sci";"2013";"None";""
"CHEMBL1908336";"MIDECAMYCIN";"0";"813.98";"2";"2.62";"Midecamycin";"CCOC(=O)[C@@H]1CC(=O)O[C@H](C)C/C=C/C=C/[C@H](O)[C@H](C)C[C@H](CC=O)[C@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](OC(=O)CC)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@H]1OC";"IC50";"'>'";"133000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4028924";"Inhibition of human MRP4 overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-estradiol-17beta-D-glucuronide in presence of ATP and GSH measured after 20 mins by membrane vesicle transport assay";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1743128";"Multidrug resistance-associated protein 4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4028801";"1";"Scientific Literature";"Toxicol Sci";"2013";"None";""
"CHEMBL14376";"ILOPERIDONE";"4";"426.49";"0";"4.83";"Iloperidone";"COc1cc(C(C)=O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1";"IC50";"'>'";"133000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4028924";"Inhibition of human MRP4 overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-estradiol-17beta-D-glucuronide in presence of ATP and GSH measured after 20 mins by membrane vesicle transport assay";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1743128";"Multidrug resistance-associated protein 4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4028801";"1";"Scientific Literature";"Toxicol Sci";"2013";"None";""
"CHEMBL506";"PRIMAQUINE";"4";"259.35";"0";"2.78";"Primaquine";"COc1cc(NC(C)CCCN)c2ncccc2c1";"IC50";"'>'";"133000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4028924";"Inhibition of human MRP4 overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-estradiol-17beta-D-glucuronide in presence of ATP and GSH measured after 20 mins by membrane vesicle transport assay";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1743128";"Multidrug resistance-associated protein 4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4028801";"1";"Scientific Literature";"Toxicol Sci";"2013";"None";""
"CHEMBL1131";"ACITRETIN";"4";"326.44";"1";"5.17";"Acitretin";"COc1cc(C)c(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)c(C)c1C";"IC50";"'='";"49000.0";"nM";"4.31";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4028924";"Inhibition of human MRP4 overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-estradiol-17beta-D-glucuronide in presence of ATP and GSH measured after 20 mins by membrane vesicle transport assay";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1743128";"Multidrug resistance-associated protein 4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4028801";"1";"Scientific Literature";"Toxicol Sci";"2013";"None";""
"CHEMBL1276308";"MIFEPRISTONE";"4";"429.60";"1";"5.41";"Mifepristone";"CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C";"IC50";"'>'";"133000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4028924";"Inhibition of human MRP4 overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-estradiol-17beta-D-glucuronide in presence of ATP and GSH measured after 20 mins by membrane vesicle transport assay";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1743128";"Multidrug resistance-associated protein 4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4028801";"1";"Scientific Literature";"Toxicol Sci";"2013";"None";""
"CHEMBL1200836";"OXICONAZOLE NITRATE";"4";"492.15";"1";"6.12";"Oxiconazole nitrate";"Clc1ccc(CO/N=C(\Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1.O=[N+]([O-])O";"IC50";"'>'";"133000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4028924";"Inhibition of human MRP4 overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-estradiol-17beta-D-glucuronide in presence of ATP and GSH measured after 20 mins by membrane vesicle transport assay";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1743128";"Multidrug resistance-associated protein 4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4028801";"1";"Scientific Literature";"Toxicol Sci";"2013";"None";""
"CHEMBL4082273";"";"0";"298.43";"0";"3.49";"Norethindrone";"C#C[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C";"IC50";"'>'";"133000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4028924";"Inhibition of human MRP4 overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-estradiol-17beta-D-glucuronide in presence of ATP and GSH measured after 20 mins by membrane vesicle transport assay";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1743128";"Multidrug resistance-associated protein 4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4028801";"1";"Scientific Literature";"Toxicol Sci";"2013";"None";""
"CHEMBL1452696";"FEPRAZONE";"4";"320.39";"0";"3.95";"Feprazone";"CC(C)=CCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O";"IC50";"'>'";"133000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4028924";"Inhibition of human MRP4 overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-estradiol-17beta-D-glucuronide in presence of ATP and GSH measured after 20 mins by membrane vesicle transport assay";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1743128";"Multidrug resistance-associated protein 4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4028801";"1";"Scientific Literature";"Toxicol Sci";"2013";"None";""
"CHEMBL1690";"HYDROXYCHLOROQUINE SULFATE";"4";"433.96";"0";"3.78";"Hydroxychloroquine sulfate";"CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12.O=S(=O)(O)O";"IC50";"'>'";"133000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4028924";"Inhibition of human MRP4 overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-estradiol-17beta-D-glucuronide in presence of ATP and GSH measured after 20 mins by membrane vesicle transport assay";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1743128";"Multidrug resistance-associated protein 4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4028801";"1";"Scientific Literature";"Toxicol Sci";"2013";"None";""
"CHEMBL64";"ISONIAZID";"4";"137.14";"0";"-0.31";"Isoniazid";"NNC(=O)c1ccncc1";"IC50";"'>'";"133000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4028924";"Inhibition of human MRP4 overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-estradiol-17beta-D-glucuronide in presence of ATP and GSH measured after 20 mins by membrane vesicle transport assay";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1743128";"Multidrug resistance-associated protein 4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4028801";"1";"Scientific Literature";"Toxicol Sci";"2013";"None";""
